Y1, Y2, Y3
4.403406426465650725e+01,6.120817263915456330e+00,-4.792680664575497573e+00
-8.439392874930284449e+00,-5.258315323216250903e+01,5.171486679054267199e+01
-3.298942737733667752e-01,-4.728463096886721395e+00,-8.264340440300084367e+01
-4.157684473073342701e+01,-2.537549288910561174e+01,4.145574371796857349e+01
-3.689415599270978507e+00,-1.165618898822335048e+01,-8.332663365939576749e+01
4.872910386672883476e+01,-5.491178837406486934e+00,-4.717988538848761237e+01
-2.716042611118338712e+01,-1.821008428167564475e+01,-9.913550794494653928e+00
6.804150587961988350e+00,-1.685531849999243903e+01,1.341934215907637906e+01
4.290620979570068272e+01,-2.940225923651580686e+01,3.350645953847573821e+01
1.698490067842177931e+00,-3.729520168347313813e+01,-2.934655556192999626e+01
-5.281130529517142946e+01,6.377075601986906861e+01,-6.157915191509327535e+00
-1.628320419655302587e+01,3.422541479106324402e+01,-4.594834261010635146e+01
4.040465401761621678e+01,-3.733972133088078493e+01,-2.522546009466858052e+01
-2.686674494579176908e+01,2.502066826603982008e+01,8.788031494120104981e+00
4.809530920081454219e+00,-2.322692776710530893e+01,7.112693537277043454e+00
4.499130431535634500e+01,-2.646756160595349527e+01,5.030952243226894893e+01
-2.453901828920751527e+01,-2.448593129370321009e+01,-1.947227933717167403e+01
4.623780481245974983e+01,-3.402581715742824198e+00,-4.691326485900284382e+01
2.500539983288151635e+00,-4.856877050194274403e+01,5.561154534539702610e+01
-3.438428744581923269e+01,1.830277152148076070e+01,3.795756517878528058e+01
-4.415130138676770599e+01,-1.424835785276498967e+01,4.516366064566764749e+01
1.474769734194326887e+01,-5.974926155872266609e-01,-3.591975575174009805e+01
-5.205814769017050736e+01,4.785937302827866091e+01,-1.522939618000182094e+01
-3.475049836906106293e+01,-6.855060584853966077e+01,4.419323300495257456e+01
4.319905327725270183e+01,-2.866747253906925508e+01,3.124657770854520322e+01
-2.773071525202071541e+01,-4.607745445806637008e+01,4.152685310827911280e+01
-6.171713596022319059e+00,2.226845655820443426e+01,-4.263339559566478698e+01
4.578594056250292965e+01,-3.484773376233422226e+01,4.985797126170432847e+01
4.598853627577364023e+01,-5.440041177310355636e+01,-1.772170320662874943e+01
4.514500319989266330e+01,6.327485025204751423e+01,1.783491286464881398e+01
4.392068073621542834e-01,-4.194348381155349159e+01,-9.449411036321265556e+00
-5.148927900274890845e+01,1.837290001442404064e+00,-6.115993350106517568e+01
9.996282171087201851e-01,3.611872019374025911e+01,6.130561668256761187e+00
-2.360474609236577948e+01,-2.873437556218675226e+01,5.015611415250801741e+01
-5.920025643532533621e+01,-4.589264989445561937e+00,-5.759122155968444901e+01
1.714950270207527216e+00,-4.835014832920327166e+01,5.605302017070626164e+01
-3.949872657090284456e+00,-4.235101080018485220e+01,-1.809084970890211963e+01
1.653536586662990260e+01,8.597886211746944563e-01,-3.602272991948285608e+01
-3.714119344989572369e+01,-2.547345131700535958e+01,5.041567309550677578e+01
-1.044731951538505399e+00,-1.743115102663158567e+01,1.243277064402442633e+01
-3.861688504320253656e+01,6.043627740318184038e+01,-2.109380042729405957e+01
3.804675538790053269e-01,-5.237583760725282644e+00,-8.003096538591120179e+01
2.736572606289605503e+01,-2.399528443749811046e+01,-3.432361213500718122e+01
-2.771690958023874884e+01,6.721443363597627751e+01,-2.507917284216146925e+01
-9.730372734697063208e+00,-3.740388227617375350e+01,5.465883476816799913e+01
-3.480943393476324133e+01,-6.854187920152087088e+01,3.987946367937814074e+01
6.827645183194702483e+00,2.260557237639904926e+01,-2.144085861957364969e+01
-3.806745362353301232e+01,-2.894876738146761141e+01,6.138148015179413619e+01
-1.393527729933521897e+01,-1.928000137440999850e+01,-5.052136325563670205e+00
3.690853742933085613e+01,8.883429131993356265e+00,5.106712613260563138e+00
6.521352249366970000e+00,-1.734009230575398419e+01,1.447544003279852731e+01
2.769346896194536711e+01,-3.385793630489816053e+01,-2.120162382117202782e+01
-9.041634887745630067e+00,-4.641886336230360399e+01,-4.577862388310668962e+01
2.099834070425059096e+01,-4.457343432412429252e+01,-3.169545976096544315e+00
6.339186131711025496e+01,3.016422339964745092e+01,1.465437923149476873e+01
-4.184675398617299891e+01,-5.389187568672161177e+01,3.449055454090819239e+01
6.697461469175613047e+01,-5.691051783036516376e+00,-1.566004406156483064e+01
-7.251091867479385833e+00,-4.143108702884703831e+01,-4.115305464848077577e+01
-4.730769227831372348e+01,-1.420262510237271059e+01,3.125201161947571915e+00
-7.181007580247278099e+01,-1.391244084051671770e+01,-3.234766642848753548e+01
4.681978495626860592e+01,-4.801476730387135206e+01,-2.198441718335288542e+01
-1.441643641735548975e+01,-5.532018490512808739e+01,4.962684699936675514e+01
6.985023405474097835e-01,-7.707346991832508820e+00,-8.666032698174080906e+01
6.480287118305952276e+01,-1.186868707982844029e+01,-2.743116456301317285e+01
-4.968904097565150124e+01,-8.780321248264080225e+00,-3.511244761714090057e+00
9.413777106308167220e+00,-5.003692147421719483e+01,4.966520591379850202e+01
3.682714181621667393e+01,5.299501016804404330e+00,4.578794494049461861e+01
-5.672946543518754225e+01,-6.314214771626799561e+00,-3.487683792998135601e+01
1.806135119201089978e+01,-4.116184194542253749e+01,-1.908834683499502560e+01
3.140360410825542914e+01,6.923556311649693384e+01,1.709285546791661758e+01
-1.934764483603376206e+01,3.670053417580228938e+01,9.977451141276711510e+00
-6.684869834026237356e+01,-1.146594680940003741e+01,-3.758130593922349760e+01
3.056147505399550113e+01,8.565474136477666534e+00,-4.700127374197691665e+01
-4.956551145158046268e+01,-5.001488158278715446e+01,2.398614668109725656e+01
-1.357762755540294464e+01,2.715872087697265158e+01,-3.739877018712947176e+01
2.911041013269162647e+01,-2.961946918792462213e+01,-3.450780104913735613e+01
-3.027345574268406025e+01,-1.450431361323906287e+01,5.379580021446116689e+01
-4.258521540152346319e+01,4.384723642456617654e+01,-3.498828060058126965e+01
3.838209683944597828e+01,5.606706137013824076e+01,3.043769238661715804e+01
-4.937294216157888371e+01,6.646846528888195849e+01,-1.902094708671502232e+01
-5.919632478717187674e+00,7.155915497771045075e+00,-7.611590501739314618e+01
5.904974750179354004e+01,2.865559164267538428e+00,-2.472728489896973159e+01
-3.248617565878800661e+01,-3.121334365411067324e+01,6.824051655091768964e+01
-4.535318997248079143e+01,6.997506018026422225e+01,-2.296502464259062393e+01
5.018677798828668557e+01,2.089251970876132791e+00,-5.153230189049001098e+00
-3.893247217029999874e+00,-3.453496798473801732e+01,-1.653119017506042709e+01
-4.781168365803632980e+01,6.770548365745008823e+01,-2.298866739895284894e+01
6.150198382485077886e+00,-4.509021090610387716e+01,6.399853776009323525e+01
3.332674122450477938e+01,-9.438558874622643202e+00,-5.108639942856247274e+01
-6.148146010149531548e+01,-1.391457149035353247e+01,-5.448299163654554178e+01
-1.917233147332741794e+01,4.188109905122996679e+01,-4.474015718632819016e+01
6.809866461572849694e+00,-4.359312693353972890e+01,6.301005078292831030e+01
-1.688800973379974124e+01,3.666859133940202753e+01,-4.488185077046350813e+01
-5.578203750552919615e+00,4.523151740697455381e+01,-6.318708314544808857e+00
-1.514554407838388173e+01,-3.960807946401492785e+01,5.538363611323487845e+01
-3.351392404587195983e+01,-2.685076378769817040e+01,4.550176010859864562e+01
3.326626544755816184e+01,4.196526343604384479e+00,-1.991348662948909976e+01
-1.434630420872374934e+01,-2.535553128179124371e+01,5.372423844747613231e+01
-2.441035285962625068e+01,6.863753313354007446e+01,-2.749020510685700458e+01
-3.800372330009182775e+01,1.815160344433009953e+01,3.780382869653136879e+01
-7.398948814805775598e+00,-4.332133732678425275e+01,-3.602654439170211020e+01
6.355508845633449866e+00,-4.473362622696840418e+01,6.302803937798732647e+01
-3.481155776779436906e+01,1.385812575936647484e+01,3.343203634303158367e+01
-9.954783239170211573e+00,-2.544879886227888832e+01,-6.716615864702008665e+00
3.526165807442690436e+01,6.175038523020626968e+01,1.586649342894182446e+01
-1.814701504244003871e+01,3.964056307862085049e+01,6.906856763340043059e+00
-6.796917776079177465e+00,-3.233945711888421926e+01,-6.559743065390878591e+00
-4.083006733045601777e+01,-6.647860390086003690e+01,4.040105020826188564e+01
5.922199963523052668e-01,3.404245766741662038e+01,6.583669826384604740e+00
1.994116004844383028e+01,-4.383097962711067908e+01,-4.889011786193955267e+00
4.781776304228637287e+01,-1.120103163565248749e+01,-4.416792644678339030e+01
3.434733524328898113e+01,6.704145545772027504e+01,1.914189986951413758e+01
-4.514146814290675280e+01,-5.999294785200477520e+01,3.864865988559160570e+01
1.406418121390528420e+01,5.095082173620977528e+01,5.369008943871670425e+01
-2.551324852625129580e+01,-1.988829222140052977e+01,5.715665908132729811e+01
-1.248039938947055560e+01,-3.704237578859213187e+01,5.413954065205626165e+01
-4.690897779735364281e+01,5.021292250469373997e+00,-6.029608682931596775e+01
1.378774535988744221e+00,-3.954820558716203038e+01,-2.910245464832560103e+01
-3.357039874680411629e+01,-4.427714853022622776e+01,3.912978736973447269e+01
-4.033847580550730072e+01,4.616284602530165415e+01,-3.658807695234433055e+01
-1.318756044515291137e+01,-5.765446205318377082e+01,4.948032062985775781e+01
-4.732638984204763943e+01,5.047578963997062118e+01,2.616178322549821900e+01
3.393084213788310421e+01,2.943856208255616558e+00,-2.190942294852282757e+01
-6.524220009655761032e+01,-1.686271643800184705e+01,-3.879574746032141519e+01
2.992403866960794190e+01,6.713568961455567319e+01,1.429018317083035861e+01
-4.648807416701344408e+01,6.797216949510281836e+01,-2.335387950733311513e+01
-5.192784920839986995e+01,-2.603841628518514195e+00,-4.491312377705764192e+01
3.202373444804990754e+01,7.145891615277189146e+01,1.610691304121078815e+01
-5.074402042036190608e+01,-8.318455419139779039e+00,-5.945223231373390149e+01
1.385299145447932290e+01,-4.740688294625590515e+01,3.314029723050758491e+01
-4.943676460326465616e+01,-1.349189038079344272e+01,2.322472079182092308e+00
5.775371179530713306e+01,4.351034545113273566e+01,1.643850509168354179e+01
1.751119813424777405e+01,6.417407416802316789e+01,2.372904758745544029e+01
-3.932503569810332777e+01,-1.119510545386903821e+01,4.686554660115135817e+01
-3.554359372174081244e+01,-4.539449262421202747e+01,3.450045729501437819e+01
-5.213041538996031221e+01,-1.598011798867208988e+01,-2.566618017038361718e-02
-4.527394442777693229e+01,5.343810544348325919e+01,1.825358979074158583e+01
6.040750248315472959e+01,-9.111260031976824436e+00,-1.984639054207575626e+01
-3.387940062909283734e-01,4.260564262915136169e+01,6.083390945747517264e+00
-1.279721143079830625e+01,-3.364333942897962260e+01,5.490843072340406650e+01
5.314223828065682831e+00,3.581664022614860698e+01,-2.626033948912453653e+01
-2.167585526686100295e+01,-4.669304041995714272e+01,4.748517810113469295e+01
-1.058430928615873068e+00,-1.831173791478831703e+01,-8.443847088093022535e+01
-3.167555504973980263e+01,1.789361147028512633e+01,2.318392764302413411e+01
4.361334042823253299e+01,-8.310296745995389145e+00,-4.101928270467261939e+01
-3.757674125054629144e+01,6.459674770568857127e+01,-1.786862738873571033e+01
-3.481916052990391819e+01,6.310714441160870791e+01,-1.550491962944754043e+01
2.739023877951565211e+01,-1.007028330260500582e+01,-5.408383745906277795e+01
5.665582920886502905e+01,5.917891799380878837e+00,-1.828487189383849909e+01
4.913347316898726547e+01,4.733949041126776791e+01,6.821803231102077980e+00
6.425704079228943044e+01,7.516593145581719426e+00,-2.152053541005919968e+01
-3.755670275825607973e+01,-4.844568991087307097e+01,4.140005118559287212e+01
3.621420489071022786e+01,1.031494653143719553e+01,-3.376328036866128457e+01
-2.599994895101882975e+01,-1.885814758513913247e+01,-1.414992736954967967e+01
3.630085408978342798e+01,6.777246050834186519e+01,1.574710798023433789e+01
4.183537728280976609e+01,4.134557996590151774e+00,3.920453110066737423e+01
-2.573253053945489910e+01,-2.346839978458771370e+01,6.118687911415954517e+01
-3.664096071889012052e+01,4.744839324772745925e+01,-3.266901555485721076e+01
4.173753502334615462e+01,-3.486028962518969365e+01,4.847149343114023878e+01
-5.172239606924449618e+01,-5.417783225237407407e+01,1.158096689920184019e+01
-4.127031190043359032e+01,7.560480007451194240e+01,-1.692585481606377229e+01
7.759207269615782998e+00,2.995049053331664979e+01,2.681710484935551531e+00
-5.063207900296441011e+01,5.769183363923601604e+01,1.410307604626850875e+01
6.166698491115399605e+01,6.138293110401853436e-01,-1.817634499565145489e+01
-5.128686401898724512e+01,-1.260060159804378799e+01,1.528444987904285846e+00
-4.972056777414677242e+01,-2.078931239242835005e+01,3.680488551783838602e+01
2.446626009480563724e+01,-3.427315002977721292e+01,-1.699011689166270500e+01
2.719211812837813369e+01,-5.551389765774989371e+01,-2.171370346079715574e+01
2.438143630391171612e+01,-1.468551448985965635e+01,-5.347238556049566682e+01
-6.034906356277465989e+01,2.999308574034306396e+00,-4.545206255335300227e+01
3.542610680912522625e+00,-2.108112734961620660e+01,1.028430446228549933e+01
-2.845262127529937146e+01,-1.993298131360752379e+01,-5.512478899841459778e+00
2.051310405767117828e+01,1.894810424653439895e+01,-2.169402188546539989e+01
-3.366401980118971693e+01,-2.974891342181575737e+01,6.666231224741227379e+01
-3.293625127719849388e+00,-3.480704073014629074e+01,-4.413926077567845141e+01
-4.237482188131299665e+01,-1.232701848563083047e+01,-4.720990407195451866e+01
-5.388672698775365433e+01,-1.094203961012383530e+01,-9.687411950035683006e+00
3.272066082782821184e+00,-8.985825847587419091e+00,-8.512655428802182200e+01
4.712454634909786222e+01,4.992507102622293758e+01,1.089796355161165842e+01
-1.654519718831877384e+01,-5.895067532892326767e+01,4.919822240831236826e+01
4.791000943858961136e+01,5.093256876325471438e+01,9.997661033666998875e+00
3.225334452933140739e+01,5.036207203138128641e+00,4.696520372922364572e+01
2.176100998414121790e+01,-4.328756736820925966e+01,-2.152000886537299351e+01
-1.148702537483689845e+01,3.015790500330652435e+01,-4.766951876992094839e+01
-2.912039489302946649e+01,7.746500367768200057e+00,3.639822638291750678e+01
-2.307465044036343471e+01,-6.418670167990762820e+01,2.980637768670462506e+01
2.854661880955545783e+01,-5.626773351166345805e+01,-2.076963054757472094e+01
4.692131781681101899e+01,-3.526493519393054221e+00,-4.052987276776024217e+00
4.058254803769293773e+01,6.094808818572281695e+01,1.103179347322344128e+01
5.425796456846569527e+01,8.180692681097415431e+00,-2.699063466195817895e+01
-5.043918451725895835e+01,-5.377592970484514723e+01,1.751110815880188909e+01
-7.771685211690734785e-02,-4.487397160810778551e+00,-7.921844171049572481e+01
4.977153569993713234e+01,3.846240818124730065e+00,-1.461925330078194252e+00
-4.624324052031073506e+01,-5.427581956219133019e+01,4.457659330162422862e+01
3.356189478307624041e-01,-2.419199762901356010e+01,3.923552713291289251e+01
-2.098849399936396409e+01,-2.460817270627555331e+01,4.646242083374053777e+01
2.705329096582407544e+01,6.275681812208526367e+01,2.626809048492433618e+01
-5.122995725942834611e+01,-9.115690934612411311e+00,-7.932114437171901011e-01
-2.122679247251970480e+01,1.163939636971586289e+01,1.843827502049929379e+01
-1.463039197091322308e+01,-3.408781861669612567e+01,-2.772450782544015979e+01
3.107948661569805182e+01,-4.347274155967534170e+01,-1.563310619072480989e+01
-4.456990594283536211e+01,-4.567066251607565164e+01,2.397116006759235773e+01
4.515569334642918875e+01,-3.445024146920875996e+00,5.135777281524478610e+01
-2.570821402610535156e+00,-4.037754495927339349e+01,-1.767151710265222064e+01
-3.817852890756398665e+01,-6.340504366357559718e+01,4.539924776297970510e+01
5.251143032478058359e-01,3.984887900566294405e+01,7.902751539850685347e+00
-6.405519760665704609e+01,-1.133840279090512304e+01,-5.021924881920614325e+01
6.226313429648219966e+01,-8.240217362547282320e+00,-1.550559992620508432e+01
1.469987709627533334e+01,-2.627486565034062949e+01,1.088772472676864922e+01
-5.701470764487484644e+01,-7.335506033808794513e+00,-3.360249876171378958e+01
3.610730847647658948e+01,1.021708420910950288e+01,-3.279297925499066935e+01
6.143926010592070952e+01,1.745688045088022777e+00,-1.641989770165775298e+01
-2.039962988517653741e+01,2.540643526773596861e+01,6.567500140158812449e+00
1.030483819650794430e+01,-5.168290712960411071e+01,4.667905349047894958e+01
1.400625317640369083e+01,6.605425468606732409e+01,4.311340230518479189e+01
-1.072030383584929147e+01,3.222923120030578303e+01,3.703541656560864226e+01
-3.849703839574629427e+01,6.477537949061849076e+01,-1.464726883483313458e+01
2.668535482606800358e+01,1.097656085568867823e+01,-1.998203234026978592e+01
-5.034041203396680686e+01,1.670617390659504986e+00,-5.794960528195800009e+01
-5.404964140049950316e+01,-5.586624864302220317e+01,1.052170035072934873e+01
-1.425224877365367071e+01,4.191155117130530527e+01,7.001418128351561965e-01
-6.682589177502011069e+01,-1.455485944711389834e+01,-4.834942367135109009e+01
-1.908100302793148462e+00,-1.908594328555346209e+01,-8.700701199498634253e+01
-2.984001838224045855e+01,2.845005086809791095e+01,1.502645637820186408e+01
-5.351235444761655913e+01,-1.461944728208166033e+01,-4.171917517417661259e+00
-2.995716583123722287e+01,-2.001489872809635173e+01,5.076461734585224406e+01
-6.131467178562558473e+01,-6.465898869453805098e+00,-5.979848079524263937e+01
-2.969350306100681181e+01,6.275817528276493107e+01,-3.541504375415405548e+01
4.441046565423052073e+01,-8.609080827558925009e+00,6.239932940126680982e+00
-2.626650729655876049e+01,2.636801547598545881e+01,1.167826798601910099e+01
4.896064025807366704e+01,-6.006039272962712339e+00,-4.714707338224205557e+01
-2.634474903977618965e+01,-2.581298404077736208e+01,6.221113818760302649e+01
-7.243425947140026722e+01,-1.322538794945805130e+01,-3.104673038004665031e+01
-5.786143835958672099e+01,-3.727586484565211578e+00,-5.970840510928787204e+00
1.013469688185445960e+01,-4.118153737044686125e+01,-1.764901639782004494e+01
-2.575027060840184845e+01,2.549675399409439081e+01,9.215435414413628123e+00
1.652280763029747135e+01,4.901174540998998452e+01,4.853795572592728291e+01
6.312454415029863242e+01,3.014389109568176295e+01,1.501773625904902332e+01
-1.029683891948302410e+01,-4.171254670877014803e+01,-3.120449380802580208e+01
4.311738481143008528e+01,-7.934415072671161973e+00,-4.110673224531257830e+01
-4.121457622657609399e+00,-3.738305118082013223e+01,-1.236867205388636748e+01
2.745260208928395329e+01,-5.599978847462275411e+01,-2.157422923958388239e+01
-4.285663331043584634e+01,4.203096398393346078e+01,-2.880639927383066379e+01
5.381491258290184732e+01,5.029920454510377681e+01,8.031589384356550454e+00
2.090959012053765775e+00,-4.265287667196381705e+01,-2.493907050246956558e+01
3.415799585421476792e+01,8.424209823860124402e+00,4.531736502949080858e+01
5.237931842042925723e+00,3.533274194481542452e+01,-2.661371091520766541e+01
-3.471507927139089844e+01,2.185893718052303925e+01,2.461721657998586110e+01
-3.819620305159336482e+01,-2.537092977930582194e+01,5.162794174821220139e+01
-5.025704323395297379e+00,9.347057466977643614e+00,-7.603453333020814853e+01
-6.460010189807724146e+01,-1.817750288348056031e+01,-3.574790414940927263e+01
-4.984674868439988416e+01,-8.068519281459630710e-01,-5.580195786981267503e+01
-5.200751990548669568e+01,-5.337304213702982025e+01,2.275317979853298667e+01
4.882952614716746353e+01,5.429607329232862156e+01,1.096339088645540016e+01
-4.211648071544281180e+01,-1.518519073357407834e+01,-7.033970662799252871e+00
1.957068706366732513e+01,7.059289538131032771e+01,3.026830758697968449e+01
-4.858774178366812180e+01,6.991824996176573848e+01,-1.231114113440362168e+01
2.345502145005637473e+01,6.125353802643605405e+00,-2.830673790018735048e+01
3.768660193774834255e+01,-1.342035019128639561e+01,-3.417588960110896323e+01
6.223475470523828079e+01,5.114841574541076241e+00,-2.622598202497508169e+01
-3.718464537113245427e+01,-6.340379470093433412e+01,7.921411775957013290e+00
-3.881031018751804140e+01,-1.036415651452545816e+01,4.616287392333043016e+01
1.682797573071695396e+01,4.932452371320532336e+01,5.226536258535698920e+01
-4.011561085067565813e+01,7.728461622492868344e+01,-2.589819674641661962e+01
5.464243989339021113e+01,1.490822110908097464e+00,-2.698756864899976904e+01
-8.554438976016745855e+00,-4.125681857751545323e+01,5.648009714776517853e+01
3.410933127597515835e+01,-3.421947598284081238e+01,-3.157643179478634110e+01
-3.726091345691196466e+01,-3.508173189355495225e+01,3.714188200526074013e+01
-5.059405907514124578e+01,-1.588885815293667569e+01,-5.322000407811449207e+01
1.044830540344261927e+01,-3.819715877339395149e+01,-1.827983793835581139e+01
4.180743238734286393e+01,8.820226761121441328e+00,3.367780776772725027e+00
-4.560808765686683586e+01,-2.836680138829379416e+01,3.857104007241346721e+01
-6.811838224614809256e+00,-1.812004684592741910e+01,7.892181176385612673e+00
-4.892691390606109536e+01,-1.078840342382400230e+01,3.196761141330042855e-01
-1.313384336979678935e+01,-1.756053909268450042e+01,5.388037421197727106e+00
1.060997981475691709e+01,1.861238903439110004e+01,-3.229440420766996311e+01
1.159259482166403510e+00,3.962019987087160189e+01,8.045008977290700969e+00
1.577815672447260908e+01,4.789259206650849165e+01,5.646169789496974545e+01
-4.698186230927579743e+01,1.416845663176077430e+01,4.323940667945417715e+01
-5.123867746703800208e+01,-1.431946174597695176e+01,1.703815485131498164e+00
-2.239409813077910982e+01,3.150181197535934530e+01,-4.546500034639615251e+01
-2.008784223295335991e+01,3.682753780604412697e+01,4.251256861205402693e+00
6.336747281936077947e+00,-2.161265710761021452e+01,1.044236359826327210e+01
-2.357896364148010238e-01,-3.985978188752051921e+01,5.283727179194153223e+01
5.859578736610314564e+01,-1.638344305292968262e+00,-1.986258299817110284e+01
3.640065159209747714e-01,4.222657938295601099e+01,-1.980041039747610654e+01
-2.807518040815886096e+01,-1.871112555051208304e+01,5.301973873093597689e+01
-5.494081493272733496e+01,3.141345491591125416e+00,-3.657367083609591418e+01
1.986348388739994064e+01,1.507041471652334330e+01,-3.626975275029946744e+01
-4.024124658574212532e+01,7.548784934118162937e+01,-2.440163441603442251e+01
2.513590143035250435e+01,1.130155954481349312e+01,-2.282027932965309702e+01
-2.691910046617922347e+01,5.767976045102535920e+01,-3.361422829196122564e+01
6.994034310112090225e+01,4.025345172229268087e+01,1.554788319781993522e+01
-3.005118710489107414e+01,-2.005135591992401700e+01,5.072547172320938103e+01
6.536971436598342677e+01,5.595059059755551800e+01,1.311966747002219513e+01
7.104791283304875549e+01,3.898712395147427401e+01,1.550811574642696300e+01
-2.211201648712055245e+01,3.132767831292465033e+01,-4.423922066101316375e+01
-2.292225675627423698e+01,-2.304077835766848281e+01,-7.319426980616454692e-01
9.442921153520227762e+00,-5.024654413144666165e+01,5.156696166405035342e+01
-4.223692199646132650e+01,2.169419619472450833e+01,3.488940150256881623e+01
2.652950598990951647e+01,6.141023518538582415e+00,-2.836308592490019365e+01
3.350334350650171444e+01,2.361166288627548404e+00,-5.518261469027391541e+01
6.629465152719008358e+01,-2.308388799713933626e+00,-1.348449673685150962e+01
-4.402173906334274989e+01,-6.705405557309541109e+01,1.493659034846496603e+01
3.637078739665358285e+01,-6.822581699631635743e+00,5.560684435144891324e+01
-3.350082194021926796e+01,-2.659209944885345234e+00,5.581715620324562366e+01
-4.149858913373974190e+01,4.676877920384690412e+01,-2.764542117664213094e+01
-2.659031771564790958e+01,-5.420392829404759993e+01,2.958136271451781951e+01
-3.610321381732606483e+01,-5.113050995147349909e+01,1.662247349269005525e+01
-4.557255717476765966e+01,-5.743132174834259018e+01,1.623358914841361766e+01
-2.804126922358210905e+01,-4.329077084659208907e+01,4.413964934175353960e+01
-2.543358014096612862e+01,-2.380222052219029294e+01,-1.866886584575639674e+01
-2.779431251555736004e+00,4.162017961647093500e+01,-3.493193409687572748e-01
-2.526775443716833891e+01,-2.647669356288737674e+01,6.103798321481369982e+01
-1.817429610934509654e+01,-5.886851253507800408e+01,3.500497273412875643e+01
4.257166053019791008e+00,-4.954224443575898817e+01,-1.326786003469295849e+01
4.337018605091856926e+01,4.935468845387373626e+00,-3.048473368054706611e+01
